SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,BUREAU_SK_ID_BUREAU_COUNT,BUREAU_DAYS_CREDIT_MEAN,BUREAU_DAYS_CREDIT_MIN,BUREAU_DAYS_CREDIT_MAX,BUREAU_AMT_CREDIT_SUM_SUM,BUREAU_AMT_CREDIT_SUM_MEAN,BUREAU_AMT_CREDIT_SUM_DEBT_SUM,BUREAU_AMT_CREDIT_SUM_DEBT_MEAN,BUREAU_DAYS_CREDIT_ENDDATE_MEAN,BUREAU_DAYS_CREDIT_ENDDATE_MAX,BUREAU_IS_OPEN_ENDED_CREDIT_SUM,BUREAU_IS_OPEN_ENDED_CREDIT_MAX,BUREAU_RECENT_LOAN_FLAG_SUM,BUREAU_HAS_BEEN_OVERDUE_MAX,BUREAU_BUREAU_BAL_MONTHS_BALANCE_MIN_MEAN,BUREAU_BUREAU_BAL_MONTHS_BALANCE_MIN_SUM,BUREAU_BUREAU_BAL_MONTHS_BALANCE_MAX_MEAN,BUREAU_BUREAU_BAL_MONTHS_BALANCE_MAX_SUM,BUREAU_BUREAU_BAL_MONTHS_BALANCE_SIZE_MEAN,BUREAU_BUREAU_BAL_MONTHS_BALANCE_SIZE_SUM,BUREAU_BUREAU_BAL_STATUS_CLOSED_SUM_MEAN,BUREAU_BUREAU_BAL_STATUS_CLOSED_SUM_SUM,BUREAU_BUREAU_BAL_STATUS_UNKNOWN_MEAN_MEAN,BUREAU_BUREAU_BAL_STATUS_UNKNOWN_MEAN_SUM,BUREAU_BUREAU_BAL_STATUS_SEVERE_DPD_SUM_MEAN,BUREAU_BUREAU_BAL_STATUS_SEVERE_DPD_SUM_SUM,BUREAU_BUREAU_BAL_STATUS_SEVERE_DPD_MAX_MEAN,BUREAU_BUREAU_BAL_STATUS_SEVERE_DPD_MAX_SUM,BUREAU_BUREAU_BAL_STATUS_NUMERIC_MAX_MEAN,BUREAU_BUREAU_BAL_STATUS_NUMERIC_MAX_SUM,BUREAU_BUREAU_BAL_STATUS_NUMERIC_MEAN_MEAN,BUREAU_BUREAU_BAL_STATUS_NUMERIC_MEAN_SUM,BUREAU_DEBT_CREDIT_RATIO,BUREAU_ACTIVE_DEBT_RATIO,PREV_SK_ID_PREV_COUNT,PREV_AMT_APPLICATION_MIN,PREV_AMT_APPLICATION_MAX,PREV_AMT_APPLICATION_MEAN,PREV_AMT_CREDIT_MIN,PREV_AMT_CREDIT_MAX,PREV_AMT_CREDIT_MEAN,PREV_AMT_DOWN_PAYMENT_MAX,PREV_AMT_DOWN_PAYMENT_MEAN,PREV_APPLICATION_CREDIT_RATIO_MAX,PREV_APPLICATION_CREDIT_RATIO_MEAN,PREV_PREV_IS_APPROVED_SUM,PREV_PREV_IS_APPROVED_MEAN,PREV_PREV_IS_REFUSED_SUM,PREV_PREV_IS_REFUSED_MEAN,PREV_PREV_IS_CANCELED_SUM,PREV_PREV_IS_CANCELED_MEAN,PREV_YIELD_HIGH_SUM,PREV_YIELD_HIGH_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MAX,PREV_CNT_PAYMENT_MEAN,PREV_NFLAG_INSURED_ON_APPROVAL_SUM,PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,PREV_AREA_WAS_NEGATIVE_MEAN,PREV_HAS_DISBURSEMENT_INFO_MEAN,PREV_HAS_DOWN_PAYMENT_MEAN,PREV_HAS_INTEREST_RATE_MEAN,PREV_SELLERPLACE_AREA_MAX,PREV_SELLERPLACE_AREA_MEDIAN,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_MIN,POS_MONTHS_BALANCE_SIZE,POS_SK_DPD_DEF_MAX,POS_SK_DPD_DEF_MEAN,POS_POS_IS_LATE_SUM,POS_POS_IS_LATE_MEAN,POS_POS_IS_SEVERE_LATE_SUM,POS_CNT_INSTALMENT_MEAN,POS_CNT_INSTALMENT_MAX,POS_CNT_INSTALMENT_FUTURE_MEAN,POS_POS_IS_COMPLETED_SUM,POS_POS_IS_ACTIVE_SUM,CLIENT_SK_ID_PREV_COUNT,CLIENT_CARD_MONTHS_BALANCE_SIZE_SUM,CLIENT_CARD_CC_UTILIZATION_MAX_MAX,CLIENT_CARD_CC_UTILIZATION_MEAN_MEAN,CLIENT_CARD_CC_ATM_DRAWING_RATIO_MAX_MAX,CLIENT_CARD_CC_IS_LATE_SUM_SUM,CLIENT_CARD_CC_IS_SEVERE_LATE_SUM_SUM,CLIENT_CARD_AMT_DRAWINGS_ATM_CURRENT_WAS_MISSING_SUM_SUM,CLIENT_INST_SK_ID_PREV_COUNT,CLIENT_INST_LOAN_NUM_INSTALMENT_VERSION_NUNIQUE_SUM,CLIENT_INST_LOAN_PAYMENT_DELAY_MAX_MAX,CLIENT_INST_LOAN_PAYMENT_DELAY_MEAN_MEAN,CLIENT_INST_LOAN_PAYMENT_FRACTION_MIN_MIN,CLIENT_INST_LOAN_IS_LATE_SUM_SUM,CLIENT_INST_LOAN_IS_SEVERE_LATE_SUM_SUM,CLIENT_INST_LOAN_IS_UNDERPAID_SUM_SUM,CLIENT_INST_LOAN_IS_MISSED_PAYMENT_SUM_SUM
157860,0,Cash loans,F,N,Y,0,301500.0,481495.5,36130.5,454500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.010032,-16635,-1704.0,-7627.0,-168,,1,1,0,1,1,0,Core staff,2.0,2,2,TUESDAY,6,0,0,0,0,0,0,Self-employed,0.7101581216807007,0.5352430876880968,0.4938628816996244,0.0619,0.0214,0.9762,0.6736,0.0053,0.0,0.1034,0.1667,0.2083,0.0316,0.0504,0.0526,0.0,0.0,0.063,0.0222,0.9762,0.6864,0.0053,0.0,0.1034,0.1667,0.2083,0.0323,0.0551,0.0548,0.0,0.0,0.0625,0.0214,0.9762,0.6779999999999999,0.0053,0.0,0.1034,0.1667,0.2083,0.0321,0.0513,0.0535,0.0,0.0,reg oper account,block of flats,0.0443,"Stone, brick",No,2.0,0.0,2.0,0.0,-2338.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,-1277.4,-1740.0,-520.0,1424205.0,284841.0,172138.5,34427.7,-441.4,487.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.12086637808461563,0.76506,9.0,0.0,1260000.0,217645.0,0.0,1369773.0,248236.5,0.0,0.0,1.0,0.8914934469646594,5.0,0.5555555555555556,0.0,0.0,4.0,0.4444444444444444,2.0,0.2222222222222222,-2338.0,-100.0,-583.5555555555555,36.0,18.0,2.0,0.5,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.0,23.0,23.0,-1.0,-76.0,23.0,0.0,0.0,0.0,0.0,0.0,19.043478260869566,36.0,15.521739130434783,1.0,22.0,1.0,10.0,1.028627,0.65098742,0.0,0.0,0.0,0.0,4.0,10.0,1.0,-5.131410256410256,0.004905814335326838,1.0,0.0,1.0,0.0
451118,0,Cash loans,F,N,N,1,247500.0,675000.0,28507.5,675000.0,Children,Working,Secondary / secondary special,Single / not married,With parents,0.018209,-11688,-3862.0,-11664.0,-2034,,1,1,0,1,0,0,Laborers,2.0,3,3,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.6778423809155799,0.6036393406405842,0.5884877883422673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1576.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,-983.4444444444445,-1734.0,-106.0,674194.5,74910.5,347562.0,38618.0,-575.75,1351.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.5155218560815907,0.8155774490237695,8.0,0.0,180000.0,51531.975,0.0,195444.0,52806.07125,5251.23,1312.8075,1.1111111111111112,1.0080227584371995,4.0,0.5,3.0,0.375,1.0,0.125,0.0,0.0,-1576.0,-60.0,-338.5,24.0,16.5,0.0,0.0,0.5,0.0,0.5,0.0,3268.0,1659.0,-1.0,-51.0,44.0,0.0,0.0,0.0,0.0,0.0,18.204545454545453,24.0,9.659090909090908,3.0,41.0,,,,,,,,,4.0,6.0,-2.0,-9.739583333333334,1.0,0.0,0.0,0.0,0.0
238144,0,Cash loans,M,N,N,0,180000.0,157500.0,6066.0,157500.0,Unaccompanied,Working,Higher education,Separated,Municipal apartment,0.02461,-21856,-3377.0,-3802.0,-3802,,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,20,0,0,0,0,0,0,Business Entity Type 3,,0.7326059200044662,0.6380435278721609,0.0124,0.0,0.9771,0.6872,0.0,0.0,0.1034,0.0417,0.0833,0.0,0.0101,0.0096,0.0,0.0026,0.0126,0.0,0.9772,0.6994,0.0,0.0,0.1034,0.0417,0.0833,0.0,0.011,0.01,0.0,0.0027,0.0125,0.0,0.9771,0.6914,0.0,0.0,0.1034,0.0417,0.0833,0.0,0.0103,0.0098,0.0,0.0026,reg oper account,block of flats,0.0081,"Stone, brick",No,0.0,0.0,0.0,0.0,-1702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,-1515.2222222222222,-2908.0,-183.0,1947239.1,216359.90000000002,254600.865,36371.552142857145,-545.8888888888889,1593.0,0.0,0.0,0.0,0.0,-49.333333333333336,-444.0,-10.666666666666666,-96.0,39.666666666666664,357.0,21.77777777777778,196.0,0.20634920634920637,1.8571428571428572,2.4444444444444446,22.0,0.1111111111111111,1.0,0.7777777777777778,7.0,0.3295889295889296,2.9663003663003664,0.13074966756778866,0.23519275856335217,5.0,0.0,670500.0,257940.0,32305.5,762547.5,322466.4,9000.0,6210.0,1.1538461538461537,0.7971187414764787,4.0,0.8,1.0,0.2,0.0,0.0,1.0,0.2,-1702.0,-586.0,-982.2,48.0,20.0,0.0,0.0,0.6,0.2,0.4,0.0,188.0,104.0,-1.0,-55.0,59.0,0.0,0.0,0.0,0.0,0.0,20.271186440677965,48.0,13.847457627118644,2.0,57.0,1.0,19.0,0.70405475,0.34024569736842103,0.625,0.0,0.0,3.0,4.0,4.0,667.0,13.481174527227159,0.0024445140037860154,16.0,3.0,12.0,0.0
145576,0,Cash loans,M,Y,Y,0,112500.0,781920.0,41787.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,-21489,-4064.0,-7486.0,-4906,12.0,1,1,1,1,1,0,Drivers,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Other,,0.4191889485518691,0.7898803468924867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1791.0,-1791.0,-1791.0,52650.0,52650.0,0.0,0.0,-1518.0,-1518.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,5.0,16380.0,65250.0,45503.1,15957.0,63202.5,44196.3,9000.0,3786.3,1.1111389236545681,1.0410690027822462,3.0,0.6,1.0,0.2,0.0,0.0,2.0,0.4,-2519.0,-877.0,-1773.4,14.0,10.5,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,21.0,21.0,-21.0,-83.0,31.0,0.0,0.0,0.0,0.0,0.0,9.064516129032258,10.0,4.67741935483871,3.0,27.0,,,,,,,,,3.0,4.0,0.0,-15.135185185185186,1.0,0.0,0.0,0.0,0.0
261948,0,Cash loans,F,Y,N,0,247500.0,540000.0,26109.0,540000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-14961,-2582.0,-7192.0,-4029,6.0,1,1,1,1,0,0,,1.0,2,2,THURSDAY,9,0,0,0,0,1,1,Industry: type 9,,0.4759606246277152,0.4956658291397297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-837.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,-919.3846153846154,-1716.0,-137.0,5006224.4399999995,385094.18769230763,3475190.385,386132.26499999996,922.6923076923077,9551.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.6941739082317292,0.8706709667288525,1.0,360000.0,360000.0,360000.0,447421.5,447421.5,447421.5,,,0.804610417693383,0.804610417693383,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-837.0,-837.0,-837.0,48.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,130.0,130.0,-14.0,-27.0,14.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854,48.0,36.42857142857143,1.0,13.0,,,,,,,,,1.0,2.0,3.0,-4.428571428571429,0.029281677705107183,4.0,0.0,4.0,0.0
232933,0,Cash loans,M,Y,Y,0,112500.0,573408.0,29407.5,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008068,-19300,-3773.0,-2921.0,-2438,22.0,1,1,0,1,0,0,Drivers,2.0,3,3,WEDNESDAY,5,0,0,0,0,0,0,Transport: type 4,0.6156116074950867,0.763601196311752,0.7394117535524816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1865.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,855000.0,241851.375,37561.5,892242.0,319381.875,7938.0,5620.5,1.0212482630847615,0.7147165797887668,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.75,-1865.0,-518.0,-1120.75,18.0,10.0,1.0,0.25,0.25,0.25,0.5,0.0,38.0,38.0,-2.0,-62.0,41.0,0.0,0.0,0.0,0.0,0.0,13.951219512195122,18.0,7.390243902439025,2.0,39.0,1.0,42.0,1.0598049999999999,0.8452355801587301,0.6583333333333333,0.0,0.0,0.0,4.0,4.0,13.0,-5.042401960784313,0.006109979633401222,10.0,0.0,13.0,0.0
146833,0,Cash loans,F,N,Y,0,270000.0,808650.0,24601.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-18680,-634.0,-5877.0,-2204,,1,1,1,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Other,0.7843963652111821,0.7012273819222192,0.656158373001177,0.0186,0.0445,0.9603,0.456,,0.0,0.1034,0.125,,,,0.019,,0.0548,0.0189,0.0462,0.9603,0.4773,,0.0,0.1034,0.125,,,,0.0198,,0.058,0.0187,0.0445,0.9603,0.4633,,0.0,0.1034,0.125,,,,0.0193,,0.056,,block of flats,0.0293,"Stone, brick",No,2.0,1.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-2375.0,-2438.0,-2312.0,1116000.0,558000.0,1157301.0,578650.5,498.0,498.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.037008064516129,1.037008064516129,2.0,0.0,32850.0,16425.0,28350.0,180000.0,104175.0,4500.0,4500.0,1.1587301587301588,0.5793650793650794,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,-2767.0,-2755.0,-2761.0,6.0,3.0,0.0,0.0,0.5,0.5,0.5,0.0,16.0,16.0,-95.0,-96.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,91.0,1.04577575,0.3748238598901099,0.5625,1.0,0.0,1.0,2.0,2.0,5.0,-12.306122448979592,0.28,1.0,0.0,2.0,0.0
401551,0,Cash loans,F,N,Y,0,225000.0,755190.0,33264.0,675000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.00733,-23040,-14082.0,-12120.0,-4244,,1,1,1,1,1,0,Core staff,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Medicine,0.7221029902284698,0.4651849858032242,,0.033,0.0,0.9752,0.66,0.0028,0.0,0.069,0.125,0.1667,0.015,0.0269,0.0253,0.0,0.0,0.0336,0.0,0.9752,0.6733,0.0028,0.0,0.069,0.125,0.1667,0.0154,0.0294,0.0264,0.0,0.0,0.0333,0.0,0.9752,0.6645,0.0028,0.0,0.069,0.125,0.1667,0.0153,0.0274,0.0258,0.0,0.0,,block of flats,0.0215,"Stone, brick",No,1.0,0.0,1.0,0.0,-1668.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1055.0,-1732.0,-378.0,5822010.0,2911005.0,0.0,,1137.0,2180.0,0.0,0.0,0.0,0.0,-34.0,-68.0,-0.5,-1.0,34.5,69.0,21.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.10370879120879122,0.20741758241758243,0.0,0.0,1.0,58365.0,58365.0,58365.0,65106.0,65106.0,65106.0,5850.0,5850.0,0.8964611556538568,0.8964611556538568,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1668.0,-1668.0,-1668.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,30.0,-42.0,-55.0,14.0,8.0,0.5714285714285714,1.0,0.07142857142857142,0.0,12.0,12.0,5.571428571428571,1.0,13.0,,,,,,,,,1.0,1.0,12.0,-10.35,0.028901428552549853,9.0,0.0,16.0,0.0
262301,0,Cash loans,F,Y,Y,0,161100.0,500211.0,47493.0,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.04622,-22235,,-8840.0,-3525,6.0,1,0,0,1,0,1,,2.0,1,1,MONDAY,13,0,0,0,0,0,0,XNA,,0.7376302961890032,0.5352762504724826,0.1938,0.0912,0.9876,0.83,,0.32,0.1379,0.5417,,0.0999,,0.2135,,0.0052,0.1975,0.0946,0.9876,0.8367,,0.3222,0.1379,0.5417,,0.1022,,0.2225,,0.0055,0.1957,0.0912,0.9876,0.8323,,0.32,0.1379,0.5417,,0.1017,,0.2174,,0.0053,reg oper account,block of flats,0.1689999999999999,Panel,No,2.0,2.0,2.0,1.0,-1025.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-1036.75,-1338.0,-189.0,338068.35,84517.0875,40180.5,10045.125,-310.75,488.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.11885318457051659,0.657607895124466,3.0,65025.0,135000.0,105598.5,71892.0,143910.0,110857.5,0.0,0.0,1.0,0.9475226755079461,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1025.0,-100.0,-598.6666666666666,12.0,12.0,2.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,100.0,95.0,-2.0,-34.0,23.0,0.0,0.0,0.0,0.0,0.0,11.782608695652174,12.0,7.173913043478261,2.0,21.0,,,,,,,,,3.0,4.0,34.0,-10.777777777777777,5.8899504823448736e-05,6.0,1.0,5.0,0.0
144242,0,Cash loans,F,N,Y,1,126000.0,254700.0,14751.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.025164,-16535,-3598.0,-4609.0,-67,,1,1,1,1,0,0,Sales staff,3.0,2,2,MONDAY,9,0,0,0,0,0,0,Other,,0.162144567666238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1723.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,270000.0,80917.875,0.0,298512.0,87572.25,3640.5,2684.25,1.058758620689655,0.9965458207571664,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2689.0,-23.0,-1114.5,24.0,10.0,2.0,0.5,0.0,0.25,0.5,0.0,100.0,100.0,-1.0,-89.0,20.0,0.0,0.0,0.0,0.0,0.0,9.1,24.0,5.0,2.0,18.0,1.0,1.0,,,,0.0,0.0,0.0,3.0,3.0,0.0,-7.777777777777778,1.0,0.0,0.0,0.0,0.0
435421,0,Cash loans,F,N,Y,0,90000.0,276277.5,11835.0,238500.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.006852,-21783,-1033.0,-1456.0,-322,,1,1,0,1,0,0,Cleaning staff,1.0,3,3,MONDAY,10,0,0,0,0,0,0,Transport: type 4,,0.7007827942531447,0.6848276586890367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1169.0,-1323.0,-1015.0,128290.5,64145.25,0.0,0.0,-803.5,-649.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,1.0,97704.0,97704.0,97704.0,117049.5,117049.5,117049.5,0.0,0.0,0.8347237707123909,0.8347237707123909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1107.0,-1107.0,-1107.0,24.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1972.0,1972.0,-13.0,-36.0,24.0,0.0,0.0,0.0,0.0,0.0,23.958333333333332,24.0,12.458333333333334,1.0,23.0,,,,,,,,,1.0,2.0,-2.0,-6.217391304347826,1.0,0.0,0.0,0.0,0.0
233587,0,Cash loans,M,Y,Y,0,193500.0,561384.0,59080.5,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-12900,-824.0,-3114.0,-1452,16.0,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,Self-employed,,0.4638577802826426,0.6610235391308081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-493.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1519.0,-2634.0,-404.0,3013200.0,1506600.0,1721187.0,860593.5,307.5,1422.0,0.0,0.0,0.0,0.0,-49.5,-99.0,0.0,0.0,50.5,101.0,20.0,40.0,0.0,0.0,2.0,4.0,0.5,1.0,1.0,2.0,0.09770114942528736,0.19540229885057472,0.5712156511350059,0.8526214890771289,7.0,0.0,135000.0,66733.71428571429,0.0,143910.0,67912.07142857143,5391.0,3259.125,1.1111214173082273,1.0095807623320525,6.0,0.8571428571428571,0.0,0.0,1.0,0.14285714285714285,2.0,0.2857142857142857,-2694.0,-493.0,-1189.2857142857142,24.0,10.333333333333334,1.0,0.16666666666666666,0.0,0.14285714285714285,0.5714285714285714,0.0,3125.0,100.0,-11.0,-96.0,61.0,0.0,0.0,0.0,0.0,0.0,14.278688524590164,24.0,7.327868852459017,5.0,55.0,1.0,16.0,1.0349006666666667,0.4060098916666667,0.438,0.0,0.0,1.0,7.0,8.0,23.0,-5.836648682461489,0.0008759460601636636,7.0,0.0,5.0,0.0
